Time,Open,High,Low,Close,Volume
2023-08-31,229.3300,230.4339,222.9300,224.0300,6953815
2023-08-30,227.0800,231.1700,226.6500,228.8500,3328306
2023-08-29,225.8800,229.4000,225.6638,227.2500,3716672
2023-08-28,224.2100,227.4500,223.2901,227.0600,4641752
2023-08-25,218.4100,223.7700,212.8801,223.4100,12352323
2023-08-24,222.5100,224.2000,217.0900,217.3100,9132572
2023-08-23,230.0000,230.5400,227.1050,228.5800,3004522
2023-08-22,228.0800,230.4800,226.9300,230.0700,3012891
2023-08-21,226.8000,227.6899,225.1006,227.2200,2734616
2023-08-18,222.2300,226.7900,221.6800,226.6500,3583165
2023-08-17,230.5700,231.6400,224.2600,224.5400,4359411
2023-08-16,231.5000,234.6700,229.6002,229.9500,2273333
2023-08-15,235.0000,235.5600,231.5401,232.2600,3201850
2023-08-14,237.0000,238.6500,235.7500,236.7100,2486316
2023-08-11,237.6100,238.2600,235.1200,235.7200,2652074
2023-08-10,238.4500,241.5800,237.0400,238.2600,3710810
2023-08-09,238.5400,241.2400,236.4061,237.8600,4044412
2023-08-08,236.5200,240.7300,236.0000,238.0400,5149186
2023-08-07,232.7400,238.9800,232.7400,238.2500,6068011
2023-08-04,232.2900,234.9100,230.0800,231.3600,3500705
2023-08-03,231.0000,233.5770,230.4000,231.3600,3285836
2023-08-02,234.9850,236.6800,230.6900,231.3800,5332961
2023-08-01,237.5500,243.1000,237.3100,238.0100,4983841
2023-07-31,238.9900,239.0700,236.2100,238.8500,4897581
2023-07-28,236.1200,240.1300,235.7000,238.6900,7059533
2023-07-27,235.2450,238.6700,231.8300,233.7500,12018316
2023-07-26,222.1600,233.0900,221.7700,232.8000,24923796
2023-07-25,214.2000,214.8200,210.8100,214.1200,6513323
2023-07-24,212.0600,215.9400,211.4600,215.8700,4898342
2023-07-21,213.8900,215.6000,211.6400,211.8000,4056796
2023-07-20,208.8300,215.1000,208.8000,213.6100,5782187
2023-07-19,211.1200,211.8700,208.2350,208.6000,4814145
2023-07-18,211.0000,213.0400,209.5699,211.5700,5895773
2023-07-17,212.5000,214.2300,211.7350,211.8700,3621509
2023-07-14,217.0000,217.0160,212.8100,213.1200,4294849
2023-07-13,218.1300,218.9000,216.3000,216.8500,4291709
2023-07-12,219.5100,221.5600,216.9200,217.1100,5123178
2023-07-11,212.9150,218.9800,211.3500,218.7600,7458378
2023-07-10,211.8400,213.5900,211.2200,213.3100,3497125
2023-07-07,212.9400,215.6600,211.8300,212.1000,4893550
2023-07-06,212.4800,213.6100,209.5800,212.6200,4683145
2023-07-05,210.0000,214.2800,207.8900,213.3100,4928368
2023-07-03,210.5000,212.1686,210.2400,210.9200,2143048
2023-06-30,213.1400,213.2400,209.3800,211.1600,5488713
2023-06-29,211.1200,213.2200,210.2300,211.8300,3443612
2023-06-28,211.2100,212.1900,209.4500,210.7200,4276103
2023-06-27,206.1500,209.6600,206.0800,209.4300,4465456
2023-06-26,206.1100,207.0900,204.6600,205.5800,3444885
2023-06-23,204.0200,205.6100,202.5500,205.4100,6338199
2023-06-22,205.6100,208.4999,203.6500,205.6100,7066256
2023-06-21,211.8300,212.9900,209.3875,212.0800,5356372
2023-06-20,218.8900,219.2900,211.8800,212.3700,8226380
2023-06-16,220.7200,223.8700,218.9750,219.9900,7803924
2023-06-15,217.1700,220.6100,215.3100,219.4100,5001432
2023-06-14,221.4000,221.5850,216.0313,216.9000,5629070
2023-06-13,222.3500,223.1200,219.3500,220.3800,5880966
2023-06-12,217.1600,223.9100,216.6300,221.5600,8072612
2023-06-09,217.9900,219.1574,215.6900,217.3100,5300206
2023-06-08,212.3400,220.0000,212.0500,218.1100,9364667
2023-06-07,207.9900,212.3800,207.2000,211.9300,6462432
2023-06-06,208.3700,211.6800,200.6100,207.2900,10957198
2023-06-05,213.2800,213.2800,207.5000,208.7800,4996800
2023-06-02,210.0000,215.2400,210.0000,213.3200,7486308
2023-06-01,206.4600,210.2300,206.0000,207.9600,5125109
2023-05-31,203.5000,206.1900,200.9100,205.7000,5445360
2023-05-30,204.0900,207.7999,203.3101,204.6900,3978166
2023-05-26,201.6000,204.8000,201.1800,203.6300,3820301
2023-05-25,199.9900,201.7500,196.6000,200.8700,3909225
2023-05-24,201.3200,201.3200,197.5000,199.2700,4371635
2023-05-23,204.5800,207.4891,202.4450,202.6000,4011110
2023-05-22,205.5100,206.9800,203.9000,205.9100,3094296
2023-05-19,208.1100,208.3700,204.6300,205.4900,3896195
2023-05-18,206.4500,208.1700,204.0100,207.2400,4349708
2023-05-17,202.7100,208.5800,202.7100,206.8700,6641940
2023-05-16,201.8200,202.3600,199.9401,200.8700,3013181
2023-05-15,200.0100,203.3200,198.6500,202.7700,2842669
2023-05-12,201.8400,203.1100,198.8200,200.7000,3169771
2023-05-11,199.3900,202.5500,198.0700,201.8400,3322037
2023-05-10,203.1400,203.2000,198.2500,200.8400,3923706
2023-05-09,201.2100,204.6100,198.7800,201.8800,9329516
2023-05-08,199.1600,199.6600,196.4000,197.2600,4677387
2023-05-05,198.0900,199.0400,196.7600,198.3400,3872233
2023-05-04,200.6500,201.2500,193.2700,197.0500,6934072
2023-05-03,204.3600,206.1014,200.5500,200.9300,4537939
2023-05-02,203.0000,204.1900,200.0900,203.2500,3970843
2023-05-01,206.2500,208.5200,203.6200,203.8700,3776842
2023-04-28,204.5100,206.9500,202.9000,206.7800,3716063
2023-04-27,204.6500,209.0900,203.5300,206.0400,5105173
2023-04-26,208.2500,211.7000,202.6800,203.0300,9105200
2023-04-25,204.5400,204.9400,201.1200,202.1900,4699498
2023-04-24,204.8700,206.5000,203.2500,205.7700,3058925
2023-04-21,208.0000,208.3760,204.1800,205.1500,3432331
2023-04-20,207.4200,209.8800,206.0776,207.2300,3322910
2023-04-19,207.1200,210.8700,206.9400,208.7100,4757402
2023-04-18,205.5000,208.9356,203.7200,208.3700,7445759
2023-04-17,202.0000,206.1000,200.8000,205.0300,6287341
2023-04-14,202.5900,204.2819,198.1541,201.7100,19066477
2023-04-13,213.0000,213.6800,211.4950,213.5900,4501594
2023-04-12,213.6600,214.3000,210.1300,212.3400,4600326
2023-04-11,213.2900,214.5000,211.8600,212.3200,5277549
2023-04-10,211.0000,214.1000,209.7300,210.7800,3729340
2023-04-06,210.0000,212.3700,208.2200,211.3700,5618125
2023-04-05,212.2300,214.2300,208.6710,210.0000,4138426
2023-04-04,212.0000,213.9900,209.1200,213.9000,6192254
2023-04-03,212.8000,218.5700,212.5300,215.3900,6085935
2023-03-31,211.7500,214.8000,211.3900,212.4300,5147549
2023-03-30,208.9700,212.8699,206.5207,211.0400,6583391
2023-03-29,206.5000,208.6467,205.8800,207.9700,3572163
2023-03-28,200.8200,206.3000,200.4850,204.9600,5460587
2023-03-27,198.6300,201.5500,198.6300,200.5700,3891702
2023-03-24,195.5000,197.5700,193.9202,197.5300,4513512
2023-03-23,197.9000,201.5000,195.1400,197.9000,6266894
2023-03-22,203.6800,203.8300,196.0100,196.1600,7311578
2023-03-21,207.3000,207.8600,203.8900,204.7000,4673304
2023-03-20,201.1200,205.8700,200.8700,204.7700,4763997
2023-03-17,201.3500,202.8336,199.0000,201.0500,9858936
2023-03-16,196.2050,203.9104,194.4300,203.1900,6752125
2023-03-15,201.9200,202.2077,192.4100,198.2100,10894234
2023-03-14,207.5300,213.5599,205.0000,207.2800,8245664
2023-03-13,200.2000,207.0800,197.1100,203.3700,6671174
2023-03-10,201.4300,205.0000,197.7900,203.0700,8547078
2023-03-09,208.3200,209.0200,200.3000,201.2400,4284026
2023-03-08,208.2500,208.8800,205.9400,207.2000,2406897
2023-03-07,211.3100,213.1750,207.7750,207.9200,4619710
2023-03-06,214.1200,214.7500,209.6000,211.9200,7004436
2023-03-03,210.2500,216.1200,209.4000,215.1100,7496846
2023-03-02,203.7800,210.3300,203.1500,210.0600,5454074
