Time,Open,High,Low,Close,Volume
2023-08-31,136.0100,138.0000,135.7900,136.1700,30053800
2023-08-30,134.7800,136.2750,134.0700,135.8800,28315769
2023-08-29,132.2400,136.5700,132.2400,134.5700,43075556
2023-08-28,131.3100,132.5400,130.1400,131.0100,20543266
2023-08-25,129.5400,130.7600,127.2500,129.8800,26762891
2023-08-24,133.9500,134.2500,129.5700,129.7800,28500694
2023-08-23,130.1800,133.4100,129.8700,132.3700,27819713
2023-08-22,128.5100,130.2780,128.3200,129.0800,22067520
2023-08-21,127.1750,128.7250,126.5600,128.3700,25248729
2023-08-18,128.5100,129.2500,126.3824,127.4600,30504769
2023-08-17,129.8000,131.9900,129.2900,129.9200,33446280
2023-08-16,128.7000,130.2809,127.8650,128.7000,25216068
2023-08-15,131.1000,131.4200,129.2800,129.7800,19770732
2023-08-14,129.3900,131.3700,128.9600,131.3300,24695608
2023-08-11,128.6600,129.9300,128.1700,129.5600,19591080
2023-08-10,131.3200,132.0500,129.4500,129.6900,20857754
2023-08-09,131.6600,132.0400,129.0000,129.6600,24912918
2023-08-08,130.6200,131.5100,129.5450,131.4000,23535181
2023-08-07,129.1600,131.6100,129.0200,131.5300,22746290
2023-08-04,129.2800,131.5100,127.9100,128.1100,26147158
2023-08-03,127.9700,129.3850,127.4200,128.4500,20159528
2023-08-02,129.4500,130.0900,127.5600,128.3800,26273258
2023-08-01,130.7750,132.6300,130.6800,131.5500,23276440
2023-07-31,132.7300,133.5250,131.7750,132.7200,28055531
2023-07-28,130.7800,133.7400,130.5700,132.5800,36591158
2023-07-27,131.6700,133.2400,128.7900,129.4000,44952074
2023-07-26,130.0700,130.9800,128.3200,129.2700,61682093
2023-07-25,121.3600,123.1450,121.0200,122.2100,52509551
2023-07-24,121.6600,123.0000,120.9800,121.5300,29723667
2023-07-21,120.6200,120.9900,118.7300,120.0200,71606474
2023-07-20,121.4200,124.0900,118.2200,119.2000,37906763
2023-07-19,124.6000,125.1800,121.8000,122.0300,37224033
2023-07-18,124.6000,124.6800,122.9600,123.7600,26226447
2023-07-17,125.9400,127.0999,124.1950,124.6500,25716215
2023-07-14,124.8000,126.7750,123.4900,125.4200,33283076
2023-07-13,120.9300,124.8300,120.4500,124.5400,44297915
2023-07-12,118.8000,120.3300,118.4145,118.9300,30404409
2023-07-11,116.2900,117.7100,115.3500,117.1400,23078782
2023-07-10,118.3000,118.3050,116.1350,116.4500,35315235
2023-07-07,120.1000,121.0500,119.4000,119.4800,21709549
2023-07-06,119.7950,120.3000,118.4000,120.1100,24778801
2023-07-05,119.2400,122.6100,119.2300,121.7500,27584809
2023-07-03,119.2400,120.1900,118.8182,119.9000,14467850
2023-06-30,120.1700,121.0800,119.6900,119.7000,29532241
2023-06-29,119.2400,120.0600,118.2950,119.1000,24090902
2023-06-28,117.0900,120.3900,116.8500,120.1800,27091449
2023-06-27,117.0800,119.0800,116.1000,118.3300,39535936
2023-06-26,120.7600,122.0000,118.2650,118.3400,33969897
2023-06-23,121.3800,122.7879,121.0600,122.3400,34913637
2023-06-22,120.0000,123.2400,118.8300,123.1500,26952246
2023-06-21,122.4000,122.6600,120.1000,120.5500,30306336
2023-06-20,122.9300,124.5700,122.1400,123.1000,26097492
2023-06-16,125.9300,126.1080,123.2800,123.5300,45535553
2023-06-15,123.1400,125.4600,122.4000,125.0900,35246268
2023-06-14,123.1000,124.0500,121.4500,123.6700,30592297
2023-06-13,124.9800,125.1600,123.1800,123.8300,22278313
2023-06-12,122.7850,124.0500,121.6600,123.6400,28338743
2023-06-09,122.2500,123.7550,121.9100,122.2300,23778319
2023-06-08,122.2250,123.2250,121.2400,122.1400,29389167
2023-06-07,126.9700,129.0400,122.1200,122.5000,52538986
2023-06-06,126.0100,128.2900,125.3600,127.3100,26638295
2023-06-05,124.0100,127.4300,123.8400,126.0100,32305531
2023-06-02,123.9900,126.1500,123.7600,124.6700,26980147
2023-06-01,122.8150,124.4200,122.6200,123.7200,30772683
2023-05-31,122.7500,124.0601,122.5000,122.8700,37244191
2023-05-30,125.6400,125.6600,122.0000,123.6700,35076658
2023-05-26,123.1700,125.2600,122.4500,124.6100,35635937
2023-05-25,124.5200,125.3200,121.9600,123.4800,42316986
2023-05-24,121.1200,121.9100,119.8600,120.9000,34182635
2023-05-23,124.1600,124.6250,122.2104,122.5600,34046251
2023-05-22,122.9400,126.4300,122.7400,125.0500,35253034
2023-05-19,123.5500,125.9700,122.1500,122.7600,41353445
2023-05-18,120.9500,123.3100,120.8300,122.8300,35234233
2023-05-17,119.6100,121.6700,118.8900,120.8400,33323588
2023-05-16,116.4900,120.7500,116.4300,119.5100,45035558
2023-05-15,116.1100,118.4800,116.0100,116.5100,36266765
2023-05-12,116.6800,118.0300,116.1100,117.5100,41102330
2023-05-11,115.3950,117.9200,114.4100,116.5700,78900029
2023-05-10,107.9700,112.9400,107.9300,111.7500,63153367
2023-05-09,108.3900,110.1500,107.1900,107.3500,36360141
2023-05-08,105.1800,107.9600,105.1600,107.7700,26511445
2023-05-05,104.8200,105.8800,104.1100,105.5700,26639254
2023-05-04,105.4850,105.6000,103.9700,104.6900,23419506
2023-05-03,105.5300,107.4900,104.9600,105.4100,21795405
2023-05-02,107.1400,107.2000,103.7100,105.3200,30997245
2023-05-01,106.8400,107.9900,106.8200,107.2000,26681680
2023-04-28,107.0400,107.3500,105.0900,107.3400,36139847
2023-04-27,104.4500,108.3700,103.5400,107.5900,50089187
2023-04-26,104.9200,106.3500,102.6300,103.7100,53139175
2023-04-25,105.8250,106.6900,103.8400,103.8500,46664104
2023-04-24,105.4900,106.6300,104.7000,105.9700,23542829
2023-04-21,105.4700,106.0000,104.7800,105.4100,25800082
2023-04-20,103.9100,106.2500,103.8684,105.2900,27820794
2023-04-19,103.5800,104.9800,103.0700,104.1800,20905684
2023-04-18,106.4900,106.5400,104.0700,104.5000,26596445
2023-04-17,104.6580,106.1600,104.5200,105.9700,37402371
2023-04-14,106.8900,108.9400,106.8400,108.8700,26578002
2023-04-13,105.8400,107.4900,105.8400,107.4300,24843579
2023-04-12,106.5800,106.7500,104.3400,104.6400,24370274
2023-04-11,106.5500,106.7300,104.6800,105.3500,26311803
2023-04-10,106.9800,107.5900,105.1200,106.4400,27067355
2023-04-06,105.2600,109.1700,104.3300,108.4200,48711480
2023-04-05,105.7800,106.1000,103.6600,104.4700,28290503
2023-04-04,104.3300,105.5800,104.0400,104.7200,24420079
2023-04-03,102.3900,104.5300,101.9300,104.3600,25035399
2023-03-31,101.3000,103.8900,101.0400,103.7300,36863369
2023-03-30,100.9100,101.1550,99.7800,100.8900,33086183
2023-03-29,102.2800,102.4900,100.6500,101.3900,28779572
2023-03-28,102.4400,102.4500,99.7400,101.0300,32057865
2023-03-27,104.6150,104.7600,101.9273,102.4600,31120864
2023-03-24,104.9900,105.4900,103.8400,105.4400,30411043
2023-03-23,105.0600,106.3000,104.4600,105.6000,40797769
2023-03-22,104.2700,106.5900,103.3300,103.3700,43427419
2023-03-21,101.2500,105.1000,101.2200,104.9200,42110279
2023-03-20,100.1200,101.7500,99.8700,101.2200,32960440
2023-03-17,100.2600,102.8350,100.1000,101.6200,61028547
2023-03-16,96.2000,101.1900,95.5000,100.3200,65567656
2023-03-15,93.2200,96.9300,92.6400,96.1100,50622050
2023-03-14,92.5600,94.3600,92.4400,93.9700,36050214
2023-03-13,90.0900,92.5700,89.4200,91.1100,37335573
2023-03-10,92.1700,92.7900,90.3950,90.6300,35941046
2023-03-09,94.0500,95.5300,91.9000,92.3200,28813532
2023-03-08,94.1200,95.9550,94.0000,94.2500,34103265
2023-03-07,94.9800,95.6700,93.5300,93.8600,27835476
2023-03-06,94.0150,95.9700,94.0000,95.1300,32639313
2023-03-03,92.4800,93.7300,92.4500,93.6500,35160105
2023-03-02,89.6600,92.2750,89.5900,92.0000,32226229
2023-03-01,89.9800,91.0300,89.6700,90.3600,31111225
2023-02-28,89.3300,91.2300,89.3200,90.0600,30142039
2023-02-27,89.8700,90.1600,89.3350,89.8700,27502302
2023-02-24,89.4400,89.8900,88.5750,89.1300,36585093
2023-02-23,91.9200,91.9400,89.7600,90.8900,41206380
2023-02-22,91.7000,92.1100,90.6100,91.6500,30884017
2023-02-21,93.0000,93.1000,91.7200,91.7900,33629256
2023-02-17,94.8500,95.5599,93.2100,94.3500,34284118
2023-02-16,95.3700,97.6800,94.7400,95.5100,42462618
2023-02-15,94.4900,97.1200,94.1500,96.9400,50298481
2023-02-14,94.4300,94.8450,92.2600,94.6800,54726120
2023-02-13,94.7400,95.2000,93.8400,94.6100,50076120
2023-02-10,95.4500,96.7500,94.2500,94.5700,54980696
2023-02-09,100.0000,100.0300,93.6300,95.0100,119455020
2023-02-08,102.0500,103.1400,98.0350,99.3700,94743515
2023-02-07,103.2200,108.1800,103.1200,107.6400,49010230
2023-02-06,102.4000,104.3600,101.8800,102.9000,31999562
2023-02-03,102.9300,107.8100,102.5800,104.7800,65309261
2023-02-02,105.8000,107.8500,105.6100,107.7400,69883762
2023-02-01,98.7100,101.1900,97.5800,100.4300,35531104
2023-01-31,96.8700,98.8800,96.8200,98.8400,29870669
2023-01-30,97.4800,98.2900,96.3950,96.9400,27226198
2023-01-27,97.3100,100.3200,97.3100,99.3700,33879753
2023-01-26,96.5000,97.5700,95.3800,97.5200,30113974
2023-01-25,95.5700,96.1620,93.7600,95.2200,42329952
2023-01-24,98.1000,99.6100,97.2000,97.7000,33078512
2023-01-23,97.9500,100.0400,97.5000,99.7900,40005055
2023-01-20,95.1000,98.3000,95.0200,98.0200,63191078
2023-01-19,90.7200,93.6050,90.6300,93.0500,37000395
2023-01-18,92.1400,92.7999,90.6400,91.1200,29116691
2023-01-17,92.0600,92.2500,90.0500,91.2900,32602423
2023-01-13,90.8500,92.1900,90.1299,92.1200,26329212
2023-01-12,91.4800,91.8700,89.7500,91.1300,30258135
2023-01-11,89.1800,91.6000,89.0100,91.5200,26861969
2023-01-10,85.9800,88.6700,85.8300,88.4200,30467755
2023-01-09,88.3600,90.0500,87.8600,88.0200,29003901
2023-01-06,86.7900,87.6900,84.8600,87.3400,41381495
2023-01-05,87.4700,87.5700,85.9000,86.2000,27194375
2023-01-04,90.3500,90.6500,87.2710,88.0800,34854776
2023-01-03,89.5850,91.0500,88.5200,89.1200,28131224
2022-12-30,86.9800,88.3000,86.5700,88.2300,23986297
2022-12-29,86.6200,88.8450,86.6100,88.4500,23333537
2022-12-28,86.9800,88.0400,85.9400,86.0200,19523176
2022-12-27,88.7950,88.9400,87.0100,87.3900,20097346
2022-12-23,87.1100,89.5450,87.0700,89.2300,23003035
2022-12-22,88.1600,88.5400,86.3200,87.7600,27658293
2022-12-21,89.0800,90.2200,88.3200,89.5800,24745637
2022-12-20,88.1100,89.1750,87.4401,89.0200,23453836
2022-12-19,90.2550,90.5600,88.2100,88.4400,29493030
2022-12-16,90.7600,91.3300,89.5200,90.2600,58011847
2022-12-15,93.1300,93.6400,90.0100,90.8600,40107033
2022-12-14,95.2000,96.8700,93.6000,95.0700,28733599
2022-12-13,97.7600,99.5300,95.0300,95.6300,40593656
2022-12-12,92.7100,93.5600,91.6100,93.3100,29009013
2022-12-09,93.7700,94.2600,92.7500,92.8300,28225448
2022-12-08,95.3800,95.5800,93.4500,93.7100,32213288
2022-12-07,96.4100,96.8811,94.7150,94.9400,31045449
2022-12-06,99.3000,99.7800,96.4200,96.9800,24910655
2022-12-05,99.4000,101.3800,99.0000,99.4800,24405087
2022-12-02,99.0500,100.7700,98.9000,100.4400,21480703
2022-12-01,101.0200,102.2500,100.2500,100.9900,28687096
2022-11-30,94.8200,101.0400,94.4200,100.9900,43647481
2022-11-29,95.7300,96.1200,94.1100,95.1900,20061720
2022-11-28,97.0363,97.5800,95.6100,96.0500,26252433
2022-11-25,98.2400,98.6400,97.4000,97.4600,9701441
2022-11-23,97.0900,98.7600,97.0900,98.4600,18868092
2022-11-22,95.9500,97.2200,94.0500,97.0500,23438480
2022-11-21,97.2900,98.4000,95.3550,95.6000,21647387
2022-11-18,98.7700,98.9000,96.3700,97.4300,28342297
2022-11-17,96.9700,99.2800,96.7900,98.3600,26052599
2022-11-16,97.9000,99.6375,97.6400,98.8500,29105154
2022-11-15,98.2600,100.1400,96.7100,98.4400,41640816
2022-11-14,95.0900,96.7900,94.5100,95.7000,30179539
2022-11-11,94.6900,96.9300,93.9200,96.4100,33090482
2022-11-10,92.2500,94.3900,91.6100,93.9400,51620136
2022-11-09,88.4500,89.4350,87.2800,87.3200,31769099
2022-11-08,88.9000,90.3200,87.5901,88.9000,30429025
2022-11-07,87.2800,88.9000,86.8500,88.4900,34078912
2022-11-04,85.4000,86.6400,83.7100,86.5800,51124904
2022-11-03,86.3200,86.5200,83.3400,83.4300,61288019
2022-11-02,90.9400,91.1800,86.8800,86.9700,57038282
2022-11-01,95.4500,96.0300,90.3700,90.4700,47161351
