date,stocktwitsPosts,stocktwitsLikes,stocktwitsImpressions,stocktwitsSentiment
2021-11-24 14:00:00,0.0,0.0,0.0,0.3138711484234812
2021-11-24 15:00:00,0.0,0.0,0.0,0.3138711484234812
2021-11-25 09:00:00,0.0,0.0,0.0,0.3138711484234812
2021-11-25 10:00:00,0.0,0.0,0.0,0.3138711484234812
2021-11-25 11:00:00,0.0,0.0,0.0,0.3138711484234812
2021-11-25 12:00:00,0.0,0.0,0.0,0.3138711484234812
2021-11-25 13:00:00,0.0,0.0,0.0,0.3138711484234812
2021-11-25 14:00:00,0.0,0.0,0.0,0.3138711484234812
2021-11-25 15:00:00,0.125,0.0,0.375,0.3138711484234812
2021-11-26 09:00:00,0.25,0.0,0.75,0.3138711484234812
2021-11-26 10:00:00,0.375,0.0,1.125,0.3138711484234812
2021-11-26 11:00:00,0.5,0.0,1.5,0.3138711484234812
2021-11-26 12:00:00,0.625,0.0,1.875,0.3138711484234812
2021-11-26 13:00:00,0.75,0.0,2.25,0.3138711484234812
2021-11-26 14:00:00,0.875,0.0,2.625,0.3138711484234812
2021-11-26 15:00:00,1.0,0.0,3.0,0.3138711484234812
2021-11-27 09:00:00,1.0,0.0,4264.0,0.3138711484234812
2021-11-27 10:00:00,0.0,0.0,0.0,0.3138711484234812
2021-11-27 11:00:00,0.0,0.0,0.0,0.3138711484234812
2021-11-27 12:00:00,0.0,0.0,0.0,0.3138711484234812
2021-11-27 13:00:00,0.0,0.0,0.0,0.3138711484234812
2021-11-27 14:00:00,0.0,0.0,0.0,0.3138711484234812
2021-11-27 15:00:00,0.0,0.0,0.0,0.3138711484234812
2021-11-28 09:00:00,0.0,0.0,0.0,0.3138711484234812
2021-11-28 10:00:00,0.0,0.0,0.0,0.3138711484234812
2021-11-28 11:00:00,0.0,0.0,0.0,0.3138711484234812
2021-11-28 12:00:00,0.0,0.0,0.0,0.3138711484234812
2021-11-28 13:00:00,0.0,0.0,0.0,0.3138711484234812
2021-11-28 14:00:00,0.0,0.0,0.0,0.3138711484234812
2021-11-28 15:00:00,0.0,0.0,0.0,0.3138711484234812
2021-11-29 09:00:00,0.0,0.0,0.0,0.3138711484234812
2021-11-29 10:00:00,0.0,0.0,0.0,0.3138711484234812
2021-11-29 11:00:00,0.0,0.0,0.0,0.3138711484234812
2021-11-29 12:00:00,0.0,0.0,0.0,0.3138711484234812
2021-11-29 13:00:00,0.0,0.0,0.0,0.3138711484234812
2021-11-29 14:00:00,0.0,0.0,0.0,0.3138711484234812
2021-11-29 15:00:00,0.0,0.0,0.0,0.3138711484234812
2021-11-30 09:00:00,0.25,0.0,3.0,0.3138711484234812
2021-11-30 10:00:00,0.5,0.0,6.0,0.3138711484234812
2021-11-30 11:00:00,0.75,0.0,9.0,0.3138711484234812
2021-11-30 12:00:00,1.0,0.0,12.0,0.3138711484234812
2021-11-30 13:00:00,1.0,0.0,7913.0,0.3138711484234812
2021-11-30 14:00:00,1.0,1.0,82.0,0.3138711484234812
2021-11-30 15:00:00,2.0,0.0,383.0,0.3138711484234812
2021-12-01 09:00:00,1.6,0.0,306.4,0.3138711484234812
2021-12-01 10:00:00,1.2,0.0,229.8,0.3138711484234812
2021-12-01 11:00:00,0.7999999999999998,0.0,153.20000000000002,0.3138711484234812
2021-12-01 12:00:00,0.3999999999999999,0.0,76.60000000000002,0.3138711484234812
2021-12-01 13:00:00,0.0,0.0,0.0,0.3138711484234812
2021-12-01 14:00:00,1.0,0.0,12.0,0.3138711484234812
2021-12-01 15:00:00,3.0,2.0,675.0,0.3138711484234812
2021-12-02 09:00:00,2.25,1.5,506.25,0.3138711484234812
2021-12-02 10:00:00,1.5,1.0,337.5,0.3138711484234812
2021-12-02 11:00:00,0.75,0.5,168.75,0.3138711484234812
2021-12-02 12:00:00,0.0,0.0,0.0,0.3138711484234812
2021-12-02 13:00:00,0.0,0.0,0.0,0.3138711484234812
2021-12-02 14:00:00,1.0,0.0,12.0,0.3138711484234812
2021-12-02 15:00:00,1.0,0.1428571428571428,10.428571428571429,0.3138711484234812
2021-12-03 09:00:00,1.0,0.2857142857142857,8.857142857142858,0.3138711484234812
2021-12-03 10:00:00,1.0,0.4285714285714285,7.285714285714286,0.3138711484234812
2021-12-03 11:00:00,1.0,0.5714285714285714,5.714285714285714,0.3138711484234812
2021-12-03 12:00:00,1.0,0.7142857142857142,4.142857142857143,0.3138711484234812
2021-12-03 13:00:00,1.0,0.8571428571428571,2.571428571428571,0.3138711484234812
2021-12-03 14:00:00,1.0,1.0,1.0,0.3138711484234812
2021-12-03 15:00:00,3.0,2.0,156.0,0.3138711484234812
2021-12-04 09:00:00,2.625,1.75,136.5,0.3138711484234812
2021-12-04 10:00:00,2.25,1.5,117.0,0.3138711484234812
2021-12-04 11:00:00,1.875,1.25,97.5,0.3138711484234812
2021-12-04 12:00:00,1.5,1.0,78.0,0.3138711484234812
2021-12-04 13:00:00,1.125,0.75,58.5,0.3138711484234812
2021-12-04 14:00:00,0.75,0.5,39.0,0.3138711484234812
2021-12-04 15:00:00,0.375,0.25,19.5,0.3138711484234812
2021-12-05 09:00:00,0.0,0.0,0.0,0.3138711484234812
2021-12-05 10:00:00,0.0,0.0,0.0,0.3138711484234812
2021-12-05 11:00:00,0.0,0.0,0.0,0.3138711484234812
2021-12-05 12:00:00,0.0,0.0,0.0,0.3138711484234812
2021-12-05 13:00:00,0.0,0.0,0.0,0.3138711484234812
2021-12-05 14:00:00,0.0,0.0,0.0,0.3138711484234812
2021-12-05 15:00:00,0.0,0.0,0.0,0.3138711484234812
2021-12-06 09:00:00,0.0,0.0,0.0,0.3138711484234812
2021-12-06 10:00:00,0.0,0.0,0.0,0.3138711484234812
2021-12-06 11:00:00,0.0,0.0,0.0,0.3138711484234812
2021-12-06 12:00:00,0.0,0.0,0.0,0.3138711484234812
2021-12-06 13:00:00,0.0,0.0,0.0,0.3138711484234812
2021-12-06 14:00:00,0.0,0.0,0.0,0.3138711484234812
2021-12-06 15:00:00,0.0,0.0,0.0,0.3138711484234812
2021-12-07 09:00:00,0.0,0.0,0.0,0.3138711484234812
2021-12-07 10:00:00,0.0,0.0,0.0,0.3138711484234812
2021-12-07 11:00:00,0.0,0.0,0.0,0.3138711484234812
2021-12-07 12:00:00,0.0,0.0,0.0,0.3138711484234812
2021-12-07 13:00:00,0.0,0.0,0.0,0.3138711484234812
2021-12-07 14:00:00,0.0,0.0,0.0,0.3138711484234812
2021-12-07 15:00:00,0.0,0.0,0.0,0.3138711484234812
2021-12-08 09:00:00,0.0,0.0,0.0,0.3138711484234812
2021-12-08 10:00:00,0.0,0.0,0.0,0.3138711484234812
2021-12-08 11:00:00,0.0,0.0,0.0,0.3138711484234812
2021-12-08 12:00:00,0.0,0.0,0.0,0.3138711484234812
2021-12-08 13:00:00,0.0,0.0,0.0,0.3138711484234812
