date,stocktwitsPosts,stocktwitsLikes,stocktwitsImpressions,stocktwitsSentiment
2021-11-24 14:00:00,281.0,222.0,91896.0,0.5339636631632916
2021-11-24 15:00:00,252.0,228.0,383552.0,0.5339636631632916
2021-11-25 09:00:00,6.0,0.0,30700.0,0.5339636631632916
2021-11-25 10:00:00,7.0,2.0,5610.0,0.5339636631632916
2021-11-25 11:00:00,5.0,4.0,554.0,0.5339636631632916
2021-11-25 12:00:00,11.0,4.0,3830.0,0.5339636631632916
2021-11-25 13:00:00,17.0,7.0,20358.0,0.5339636631632916
2021-11-25 14:00:00,19.0,5.0,24767.0,0.5339636631632916
2021-11-25 15:00:00,20.0,6.0,34624.0,0.5339636631632916
2021-11-26 09:00:00,103.0,182.0,27753.0,0.5339636631632916
2021-11-26 10:00:00,51.0,93.0,48350.0,0.5339636631632916
2021-11-26 11:00:00,34.0,35.0,34229.0,0.5339636631632916
2021-11-26 12:00:00,78.0,105.0,71943.0,0.5339636631632916
2021-11-26 13:00:00,94.0,165.0,240829.0,0.5339636631632916
2021-11-26 14:00:00,158.0,176.0,93762.0,0.5339636631632916
2021-11-26 15:00:00,167.0,151.0,41879.0,0.5339636631632916
2021-11-27 09:00:00,9.0,4.0,5183.0,0.5339636631632916
2021-11-27 10:00:00,2.0,0.0,343.0,0.5339636631632916
2021-11-27 11:00:00,1.0,0.0,303.0,0.5339636631632916
2021-11-27 12:00:00,11.0,4.0,20269.0,0.5339636631632916
2021-11-27 13:00:00,7.0,9.0,31242.0,0.5339636631632916
2021-11-27 14:00:00,21.0,15.0,11034.0,0.5339636631632916
2021-11-27 15:00:00,19.0,12.0,32275.0,0.5339636631632916
2021-11-28 09:00:00,7.0,3.0,2583.0,0.5339636631632916
2021-11-28 10:00:00,11.0,4.0,7685.0,0.5339636631632916
2021-11-28 11:00:00,5.0,1.0,12959.0,0.5339636631632916
2021-11-28 12:00:00,8.0,5.0,2216.0,0.5339636631632916
2021-11-28 13:00:00,6.0,0.0,78.0,0.5339636631632916
2021-11-28 14:00:00,25.0,17.0,86268.0,0.5339636631632916
2021-11-28 15:00:00,27.0,40.0,38573.0,0.5339636631632916
2021-11-29 09:00:00,42.0,68.0,107035.0,0.5339636631632916
2021-11-29 10:00:00,18.0,22.0,14810.0,0.5339636631632916
2021-11-29 11:00:00,39.0,70.0,76247.0,0.5339636631632916
2021-11-29 12:00:00,43.0,103.0,55841.0,0.5339636631632916
