date,stocktwitsPosts,stocktwitsLikes,stocktwitsImpressions,stocktwitsSentiment
2021-11-24 14:00:00,102.0,132.0,361612.0,0.532855716
2021-11-24 15:00:00,100.0,178.0,27914.0,0.532855716
2021-11-25 09:00:00,0.0,0.0,0.0,0.532855716
2021-11-25 10:00:00,0.0,0.0,0.0,0.532855716
2021-11-25 11:00:00,3.0,2.0,8257.0,0.532855716
2021-11-25 12:00:00,4.0,0.0,32.0,0.532855716
2021-11-25 13:00:00,6.0,0.0,47423.0,0.532855716
2021-11-25 14:00:00,9.0,1.0,166887.0,0.532855716
2021-11-25 15:00:00,9.0,3.0,19745.0,0.532855716
2021-11-26 09:00:00,30.0,25.0,68259.0,0.532855716
2021-11-26 10:00:00,22.0,10.0,48067.0,0.532855716
2021-11-26 11:00:00,37.0,41.0,12324.0,0.532855716
2021-11-26 12:00:00,21.0,24.0,312117.0,0.532855716
2021-11-26 13:00:00,52.0,79.0,34549.0,0.532855716
2021-11-26 14:00:00,100.0,97.0,224202.0,0.532855716
2021-11-26 15:00:00,139.0,110.0,109240.0,0.532855716
2021-11-27 09:00:00,1.0,0.0,2042.0,0.532855716
2021-11-27 10:00:00,0.0,0.0,0.0,0.532855716
2021-11-27 11:00:00,0.0,0.0,0.0,0.532855716
2021-11-27 12:00:00,0.0,0.0,0.0,0.532855716
2021-11-27 13:00:00,2.0,0.0,8340.0,0.532855716
2021-11-27 14:00:00,9.0,6.0,87596.0,0.532855716
2021-11-27 15:00:00,5.0,1.0,915.0,0.532855716
2021-11-28 09:00:00,0.0,0.0,0.0,0.532855716
2021-11-28 10:00:00,2.0,0.0,556.0,0.532855716
2021-11-28 11:00:00,0.0,0.0,0.0,0.532855716
2021-11-28 12:00:00,0.0,0.0,0.0,0.532855716
2021-11-28 13:00:00,1.0,0.0,0.0,0.532855716
2021-11-28 14:00:00,7.0,1.0,3753.0,0.532855716
2021-11-28 15:00:00,10.0,19.0,2111.0,0.532855716
2021-11-29 09:00:00,11.0,8.0,42553.0,0.532855716
2021-11-29 10:00:00,9.0,6.0,509.0,0.532855716
2021-11-29 11:00:00,10.0,21.0,22913.0,0.532855716
2021-11-29 12:00:00,13.0,23.0,66526.0,0.532855716
2021-11-29 13:00:00,37.0,60.0,24409.0,0.532855716
2021-11-29 14:00:00,91.0,136.0,90397.0,0.532855716
2021-11-29 15:00:00,81.0,135.0,101586.0,0.532855716
2021-11-30 09:00:00,7.0,4.0,220.0,0.532855716
2021-11-30 10:00:00,9.0,6.0,860.0,0.532855716
2021-11-30 11:00:00,11.0,1.0,47233.0,0.532855716
2021-11-30 12:00:00,8.0,4.0,2297.0,0.532855716
2021-11-30 13:00:00,29.0,48.0,46209.0,0.532855716
2021-11-30 14:00:00,118.0,150.0,458217.0,0.532855716
2021-11-30 15:00:00,278.0,245.0,734936.0,0.532855716
2021-12-01 09:00:00,24.0,33.0,76634.0,0.532855716
2021-12-01 10:00:00,43.0,62.0,48583.0,0.532855716
2021-12-01 11:00:00,29.0,45.0,24977.0,0.532855716
2021-12-01 12:00:00,90.0,157.0,446460.0,0.532855716
2021-12-01 13:00:00,122.0,226.0,252661.0,0.532855716
2021-12-01 14:00:00,170.0,246.0,461674.0,0.532855716
