date,stocktwitsPosts,stocktwitsLikes,stocktwitsImpressions,stocktwitsSentiment
2021-11-24 14:00:00,4.0,3.0,88331.0,0.4271150474237375
2021-11-24 15:00:00,14.0,4.0,63819.0,0.4271150474237375
2021-11-25 09:00:00,7.0,2.0,31909.5,0.4271150474237375
2021-11-25 10:00:00,0.0,0.0,0.0,0.4271150474237375
2021-11-25 11:00:00,0.0,0.0,0.0,0.4271150474237375
2021-11-25 12:00:00,0.0,0.0,0.0,0.4271150474237375
2021-11-25 13:00:00,0.0,0.0,0.0,0.4271150474237375
2021-11-25 14:00:00,0.0,0.0,0.0,0.4271150474237375
2021-11-25 15:00:00,0.0,0.0,0.0,0.4271150474237375
2021-11-26 09:00:00,0.3333333333333333,0.0,112.33333333333331,0.4271150474237375
2021-11-26 10:00:00,0.6666666666666666,0.0,224.66666666666663,0.4271150474237375
2021-11-26 11:00:00,1.0,0.0,337.0,0.4271150474237375
2021-11-26 12:00:00,1.0,0.0,14.0,0.4271150474237375
2021-11-26 13:00:00,0.0,0.0,0.0,0.4271150474237375
2021-11-26 14:00:00,0.0,0.0,0.0,0.4271150474237375
2021-11-26 15:00:00,1.0,0.0,412.0,0.4271150474237375
2021-11-27 09:00:00,1.0,0.0,2042.0,0.4271150474237375
2021-11-27 10:00:00,0.0,0.0,0.0,0.4271150474237375
2021-11-27 11:00:00,0.0,0.0,0.0,0.4271150474237375
2021-11-27 12:00:00,1.0,0.0,2043.0,0.4271150474237375
2021-11-27 13:00:00,1.0,0.0,2044.0,0.4271150474237375
2021-11-27 14:00:00,1.0,0.0,2045.0,0.4271150474237375
2021-11-27 15:00:00,0.0,0.0,0.0,0.4271150474237375
2021-11-28 09:00:00,0.5,0.0,2.0,0.4271150474237375
2021-11-28 10:00:00,1.0,0.0,4.0,0.4271150474237375
2021-11-28 11:00:00,1.3333333333333333,0.0,10149.666666666666,0.4271150474237375
2021-11-28 12:00:00,1.6666666666666663,0.0,20295.33333333333,0.4271150474237375
2021-11-28 13:00:00,2.0,0.0,30441.0,0.4271150474237375
2021-11-28 14:00:00,1.6666666666666667,0.0,20977.333333333336,0.4271150474237375
2021-11-28 15:00:00,1.3333333333333337,0.0,11513.666666666668,0.4271150474237375
