date,stocktwitsPosts,stocktwitsLikes,stocktwitsImpressions,stocktwitsSentiment
2021-11-24 14:00:00,13.0,6.0,32444.0,0.5192799538579851
2021-11-24 15:00:00,15.0,9.0,16233.0,0.5192799538579851
2021-11-25 09:00:00,0.0,0.0,0.0,0.5192799538579851
2021-11-25 10:00:00,0.0,0.0,0.0,0.5192799538579851
2021-11-25 11:00:00,0.0,0.0,0.0,0.5192799538579851
2021-11-25 12:00:00,0.0,0.0,0.0,0.5192799538579851
2021-11-25 13:00:00,0.0,0.0,0.0,0.5192799538579851
2021-11-25 14:00:00,4.0,0.0,7950.0,0.5192799538579851
2021-11-25 15:00:00,0.0,0.0,0.0,0.5192799538579851
2021-11-26 09:00:00,3.0,0.0,30444.0,0.5192799538579851
2021-11-26 10:00:00,4.0,1.0,9333.0,0.5192799538579851
2021-11-26 11:00:00,6.0,7.0,19027.0,0.5192799538579851
2021-11-26 12:00:00,5.0,0.0,4374.0,0.5192799538579851
2021-11-26 13:00:00,8.0,11.0,4047.0,0.5192799538579851
2021-11-26 14:00:00,17.0,14.0,45887.0,0.5192799538579851
2021-11-26 15:00:00,3.0,2.0,13.0,0.5192799538579851
2021-11-27 09:00:00,0.0,0.0,0.0,0.5192799538579851
2021-11-27 10:00:00,1.0,0.0,512.0,0.5192799538579851
2021-11-27 11:00:00,2.0,0.0,30439.0,0.5192799538579851
2021-11-27 12:00:00,1.0,0.0,102.0,0.5192799538579851
2021-11-27 13:00:00,1.0,0.0,8.0,0.5192799538579851
2021-11-27 14:00:00,0.0,0.0,0.0,0.5192799538579851
2021-11-27 15:00:00,2.0,0.0,41899.0,0.5192799538579851
2021-11-28 09:00:00,0.0,0.0,0.0,0.5192799538579851
2021-11-28 10:00:00,0.0,0.0,0.0,0.5192799538579851
2021-11-28 11:00:00,0.0,0.0,0.0,0.5192799538579851
2021-11-28 12:00:00,0.0,0.0,0.0,0.5192799538579851
2021-11-28 13:00:00,2.0,0.0,7901.0,0.5192799538579851
2021-11-28 14:00:00,1.0,0.0,159.0,0.5192799538579851
2021-11-28 15:00:00,0.0,0.0,0.0,0.5192799538579851
2021-11-29 09:00:00,0.0,0.0,0.0,0.5192799538579851
2021-11-29 10:00:00,1.0,0.0,8.0,0.5192799538579851
2021-11-29 11:00:00,1.0,0.0,19.0,0.5192799538579851
2021-11-29 12:00:00,0.0,0.0,0.0,0.5192799538579851
2021-11-29 13:00:00,2.0,0.0,7432.0,0.5192799538579851
2021-11-29 14:00:00,4.0,3.0,545.0,0.5192799538579851
2021-11-29 15:00:00,23.0,12.0,89590.0,0.5192799538579851
2021-11-30 09:00:00,0.0,0.0,0.0,0.5192799538579851
2021-11-30 10:00:00,0.0,0.0,0.0,0.5192799538579851
2021-11-30 11:00:00,0.0,0.0,0.0,0.5192799538579851
2021-11-30 12:00:00,0.0,0.0,0.0,0.5192799538579851
2021-11-30 13:00:00,0.0,0.0,0.0,0.5192799538579851
2021-11-30 14:00:00,4.0,0.0,51.0,0.5192799538579851
2021-11-30 15:00:00,16.0,17.0,116246.0,0.5192799538579851
2021-12-01 09:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-01 10:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-01 11:00:00,4.0,0.0,95.0,0.5192799538579851
2021-12-01 12:00:00,5.0,0.0,28297.0,0.5192799538579851
2021-12-01 13:00:00,5.0,1.0,114455.0,0.5192799538579851
2021-12-01 14:00:00,14.0,16.0,2475.0,0.5192799538579851
2021-12-01 15:00:00,19.0,27.0,1175.0,0.5192799538579851
2021-12-02 09:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-02 10:00:00,1.0,0.0,686.0,0.5192799538579851
2021-12-02 11:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-02 12:00:00,1.0,0.0,2061.0,0.5192799538579851
2021-12-02 13:00:00,2.0,0.0,7463.0,0.5192799538579851
2021-12-02 14:00:00,14.0,5.0,243661.0,0.5192799538579851
2021-12-02 15:00:00,21.0,22.0,129967.0,0.5192799538579851
2021-12-03 09:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-03 10:00:00,4.0,0.0,21514.0,0.5192799538579851
2021-12-03 11:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-03 12:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-03 13:00:00,9.0,5.0,4464.0,0.5192799538579851
2021-12-03 14:00:00,13.0,20.0,265112.0,0.5192799538579851
2021-12-03 15:00:00,34.0,25.0,136495.0,0.5192799538579851
2021-12-04 09:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-04 10:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-04 11:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-04 12:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-04 13:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-04 14:00:00,3.0,0.0,214.0,0.5192799538579851
2021-12-04 15:00:00,1.0,0.0,15566.0,0.5192799538579851
2021-12-05 09:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-05 10:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-05 11:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-05 12:00:00,1.0,0.0,2082.0,0.5192799538579851
2021-12-05 13:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-05 14:00:00,4.0,0.0,2788.0,0.5192799538579851
2021-12-05 15:00:00,1.0,0.0,7309.0,0.5192799538579851
2021-12-06 09:00:00,1.0,0.0,16.0,0.5192799538579851
2021-12-06 10:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-06 11:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-06 12:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-06 13:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-06 14:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-06 15:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-07 09:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-07 10:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-07 11:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-07 12:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-07 13:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-07 14:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-07 15:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-08 09:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-08 10:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-08 11:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-08 12:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-08 13:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-08 14:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-08 15:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-09 09:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-09 10:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-09 11:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-09 12:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-09 13:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-09 14:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-09 15:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-10 09:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-10 10:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-10 11:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-10 12:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-10 13:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-10 14:00:00,0.0,0.0,0.0,0.5192799538579851
2021-12-10 15:00:00,0.0,0.0,0.0,0.5192799538579851
