date,stocktwitsPosts,stocktwitsLikes,stocktwitsImpressions,stocktwitsSentiment
2021-11-24 14:00:00,2.0,2.0,279.0,0.48505628044091265
2021-11-24 15:00:00,6.0,1.0,85453.0,0.48505628044091265
2021-11-25 09:00:00,3.0,0.5,42726.5,0.48505628044091265
2021-11-25 10:00:00,0.0,0.0,0.0,0.48505628044091265
2021-11-25 11:00:00,0.0,0.0,0.0,0.48505628044091265
2021-11-25 12:00:00,0.0,0.0,0.0,0.48505628044091265
2021-11-25 13:00:00,0.0,0.0,0.0,0.48505628044091265
2021-11-25 14:00:00,0.0,0.0,0.0,0.48505628044091265
2021-11-25 15:00:00,0.0,0.0,0.0,0.48505628044091265
2021-11-26 09:00:00,1.0,1.0,4.0,0.48505628044091265
2021-11-26 10:00:00,1.0,0.0,12605.0,0.48505628044091265
2021-11-26 11:00:00,2.666666666666667,1.3333333333333333,8997.0,0.48505628044091265
2021-11-26 12:00:00,4.333333333333334,2.6666666666666665,5389.0,0.48505628044091265
2021-11-26 13:00:00,6.0,4.0,1781.0,0.48505628044091265
2021-11-26 14:00:00,2.0,1.0,33.0,0.48505628044091265
2021-11-26 15:00:00,0.0,0.0,0.0,0.48505628044091265
2021-11-27 09:00:00,0.2,0.0,0.2,0.48505628044091265
2021-11-27 10:00:00,0.4,0.0,0.4,0.48505628044091265
2021-11-27 11:00:00,0.6000000000000001,0.0,0.6000000000000001,0.48505628044091265
2021-11-27 12:00:00,0.8,0.0,0.8,0.48505628044091265
2021-11-27 13:00:00,1.0,0.0,1.0,0.48505628044091265
2021-11-27 14:00:00,0.0,0.0,0.0,0.48505628044091265
2021-11-27 15:00:00,0.0,0.0,0.0,0.48505628044091265
2021-11-28 09:00:00,0.0,0.0,0.0,0.48505628044091265
2021-11-28 10:00:00,0.0,0.0,0.0,0.48505628044091265
2021-11-28 11:00:00,0.0,0.0,0.0,0.48505628044091265
2021-11-28 12:00:00,0.0,0.0,0.0,0.48505628044091265
2021-11-28 13:00:00,0.0,0.0,0.0,0.48505628044091265
2021-11-28 14:00:00,0.0,0.0,0.0,0.48505628044091265
2021-11-28 15:00:00,0.0,0.0,0.0,0.48505628044091265
2021-11-29 09:00:00,0.0,0.0,0.0,0.48505628044091265
2021-11-29 10:00:00,0.0,0.0,0.0,0.48505628044091265
2021-11-29 11:00:00,0.0,0.0,0.0,0.48505628044091265
2021-11-29 12:00:00,0.0,0.0,0.0,0.48505628044091265
2021-11-29 13:00:00,3.0,2.0,33085.0,0.48505628044091265
2021-11-29 14:00:00,2.0,1.0,11703.0,0.48505628044091265
2021-11-29 15:00:00,0.0,0.0,0.0,0.48505628044091265
2021-11-30 09:00:00,1.0,0.0,640.0,0.48505628044091265
2021-11-30 10:00:00,1.0,0.0,665.0,0.48505628044091265
2021-11-30 11:00:00,1.0,0.0,690.0,0.48505628044091265
2021-11-30 12:00:00,1.0,0.0,715.0,0.48505628044091265
2021-11-30 13:00:00,4.0,0.0,4245.0,0.48505628044091265
2021-11-30 14:00:00,3.0,1.0,3622.0,0.48505628044091265
2021-11-30 15:00:00,0.0,0.0,0.0,0.48505628044091265
2021-12-01 09:00:00,0.0,0.0,0.0,0.48505628044091265
2021-12-01 10:00:00,0.0,0.0,0.0,0.48505628044091265
2021-12-01 11:00:00,1.0,0.0,12622.0,0.48505628044091265
2021-12-01 12:00:00,0.0,0.0,0.0,0.48505628044091265
2021-12-01 13:00:00,3.0,0.0,10317.0,0.48505628044091265
2021-12-01 14:00:00,4.0,2.0,167845.0,0.48505628044091265
2021-12-01 15:00:00,2.0,0.0,7922.0,0.48505628044091265
2021-12-02 09:00:00,0.0,0.0,0.0,0.48505628044091265
2021-12-02 10:00:00,0.0,0.0,0.0,0.48505628044091265
2021-12-02 11:00:00,0.0,0.0,0.0,0.48505628044091265
2021-12-02 12:00:00,2.0,0.0,243.0,0.48505628044091265
2021-12-02 13:00:00,1.0,0.0,3444.0,0.48505628044091265
2021-12-02 14:00:00,0.0,0.0,0.0,0.48505628044091265
2021-12-02 15:00:00,2.0,0.0,12713.0,0.48505628044091265
2021-12-03 09:00:00,5.0,0.0,21395.0,0.48505628044091265
