Time,Open,High,Low,Close,Volume
2021-11-30 15:00:00,122.6980,122.8070,122.0970,122.2030,272138
2021-11-30 14:00:00,123.3380,123.3990,122.9400,123.0660,128118
2021-11-30 13:00:00,123.1540,123.3020,122.8770,123.1630,102710
2021-11-30 12:00:00,123.0960,123.3400,122.7360,123.2310,175700
2021-11-30 11:00:00,123.2610,123.6310,122.9110,123.4830,250242
2021-11-30 10:00:00,124.1620,124.9120,124.1130,124.6850,229877
2021-11-30 09:00:00,124.2780,124.9120,122.8430,124.1810,255085
2021-11-29 15:00:00,124.4820,124.8150,124.1900,124.5690,184686
2021-11-29 14:00:00,124.9280,125.0280,124.6160,124.9370,174182
2021-11-29 13:00:00,124.4340,124.6350,124.2770,124.3850,117506
2021-11-29 12:00:00,124.2740,124.8920,124.1800,124.6220,246601
2021-11-29 11:00:00,123.0760,123.9220,123.0270,123.8420,217123
2021-11-29 10:00:00,122.9990,123.3340,122.7460,123.2020,291723
2021-11-29 09:00:00,122.4850,123.1270,121.4960,123.0370,465888
2021-11-26 14:00:00,122.0290,122.0890,122.0000,122.0670,100
2021-11-26 13:00:00,122.0780,122.1520,122.0000,122.0960,466893
2021-11-26 12:00:00,122.6500,123.0010,122.4360,122.7260,356034
2021-11-26 11:00:00,123.4830,123.5530,122.8330,123.2110,150156
2021-11-26 10:00:00,124.5110,124.5820,122.8430,123.3280,423690
2021-11-26 09:00:00,123.9000,125.8430,123.6280,124.5200,945590
2021-11-24 15:00:00,120.9340,121.2740,120.7790,121.2180,93262
2021-11-24 14:00:00,121.0600,121.1580,120.6280,120.8260,114943
2021-11-24 13:00:00,121.1280,121.3420,121.0790,121.2140,98823
2021-11-24 12:00:00,121.0790,121.2940,120.9720,121.0780,86507
2021-11-24 11:00:00,120.6720,120.9640,120.5070,120.9420,108259
2021-11-24 10:00:00,120.8180,121.1400,120.3810,120.7290,147808
2021-11-24 09:00:00,120.2700,121.5090,120.1780,120.8740,224277
2021-11-23 15:00:00,120.1200,120.5180,119.9840,120.4670,332984
2021-11-23 14:00:00,120.0320,120.2080,119.9350,120.1280,320801
2021-11-23 13:00:00,119.8290,120.3050,119.7510,119.9240,189034
2021-11-23 12:00:00,120.1490,120.2370,119.4220,119.7200,93700
2021-11-23 11:00:00,119.5670,120.5280,119.5090,120.4140,93265
2021-11-23 10:00:00,120.7890,121.0220,120.0080,120.1180,147346
2021-11-23 09:00:00,120.7010,121.1290,119.7320,120.8160,244604
2021-11-22 15:00:00,122.0630,122.3510,122.0090,122.3290,92287
2021-11-22 14:00:00,121.7720,122.1380,121.5540,122.0280,85690
2021-11-22 13:00:00,121.7770,121.9240,121.6410,121.8440,52272
2021-11-22 12:00:00,121.7090,121.9820,121.2730,121.4560,119543
2021-11-22 11:00:00,121.2250,121.5950,120.9720,121.5630,117579
2021-11-22 10:00:00,121.4860,121.6720,120.8370,121.1850,204750
2021-11-22 09:00:00,122.9020,122.9810,121.0500,121.5050,320738
2021-11-19 15:00:00,122.8920,122.9910,122.7750,122.8990,211983
2021-11-19 14:00:00,122.6790,122.9480,122.6010,122.8430,343753
2021-11-19 13:00:00,123.1150,123.2050,122.8530,122.9300,254671
2021-11-19 12:00:00,123.0960,123.3500,123.0270,123.1530,189321
2021-11-19 11:00:00,123.2120,123.3350,123.0270,123.1430,265531
2021-11-19 10:00:00,124.1620,124.2710,123.2610,123.3660,217315
2021-11-19 09:00:00,124.4820,124.6590,123.7250,124.1810,637298
2021-11-18 15:00:00,124.0360,124.1940,123.8070,123.9210,230977
2021-11-18 14:00:00,124.1040,124.1650,123.9430,124.0550,105639
2021-11-18 13:00:00,124.2590,124.3970,124.1130,124.2200,185645
2021-11-18 12:00:00,124.3560,124.6690,124.2580,124.3650,90684
2021-11-18 11:00:00,124.3560,124.4750,123.9970,124.1620,139302
2021-11-18 10:00:00,124.7630,125.0670,124.4520,124.8310,103549
2021-11-18 09:00:00,125.3540,125.5320,124.4030,124.6850,208017
2021-11-17 15:00:00,125.4270,125.5080,125.0330,125.1220,178920
2021-11-17 14:00:00,125.3740,125.5320,125.2030,125.3640,172753
2021-11-17 13:00:00,125.7620,125.8230,125.5860,125.7230,123122
2021-11-17 12:00:00,125.7030,125.8520,125.5860,125.7330,124958
2021-11-17 11:00:00,125.9070,126.1140,125.8090,125.9800,143920
2021-11-17 10:00:00,125.9460,126.1430,125.7310,126.0960,187499
2021-11-17 09:00:00,126.6150,126.7640,125.6440,125.9170,536589
2021-11-16 15:00:00,126.9060,127.0840,126.7970,127.0560,127851
2021-11-16 14:00:00,126.9930,127.0700,126.7680,126.8480,118016
2021-11-16 13:00:00,126.8760,127.1130,126.8170,126.9540,115784
2021-11-16 12:00:00,126.9440,127.1130,126.8750,126.9980,147299
2021-11-16 11:00:00,126.9830,127.1810,126.8940,127.0320,145527
2021-11-16 10:00:00,127.0800,127.6420,126.8650,127.1580,244489
2021-11-16 09:00:00,125.6740,127.3170,125.6440,127.1090,452929
2021-11-15 15:00:00,125.4710,125.5810,125.2660,125.5090,192029
2021-11-15 14:00:00,125.5580,125.6290,125.1500,125.2960,154515
2021-11-15 13:00:00,125.7030,125.7750,125.4890,125.7030,123083
2021-11-15 12:00:00,125.9850,126.2110,125.8090,126.0620,159286
2021-11-15 11:00:00,125.7180,126.2740,125.6830,126.1790,378169
2021-11-15 10:00:00,125.3350,125.6100,125.1790,125.4710,241409
2021-11-15 09:00:00,124.8310,125.4640,124.3060,125.4220,296409
2021-11-12 15:00:00,124.5600,124.9700,124.5100,124.7340,264810
2021-11-12 14:00:00,124.2980,124.7250,124.2390,124.6020,236089
2021-11-12 13:00:00,124.1770,124.2520,123.8750,123.9580,395006
2021-11-12 12:00:00,124.0650,124.4750,123.9670,124.2970,275022
2021-11-12 11:00:00,123.6000,123.8930,123.5120,123.6960,1140063
2021-11-12 10:00:00,123.5710,123.7670,123.3270,123.4590,158319
2021-11-12 09:00:00,124.0260,124.5140,123.2020,123.5890,281455
2021-11-11 15:00:00,123.7400,123.8540,123.5700,123.7740,198649
2021-11-11 14:00:00,124.1230,124.3680,123.8510,123.9580,151839
2021-11-11 13:00:00,123.8710,124.0970,123.6760,123.7450,122743
2021-11-11 12:00:00,124.4240,124.6300,124.0450,124.1910,351797
2021-11-11 11:00:00,124.2400,124.3010,123.9280,124.1910,149711
2021-11-11 10:00:00,124.5500,124.6500,123.9960,124.6080,187068
2021-11-11 09:00:00,124.0550,125.0760,123.9090,124.5690,398783
2021-11-10 15:00:00,123.2990,123.8540,123.0850,123.5990,447807
2021-11-10 14:00:00,123.2610,123.4760,123.1390,123.2740,259365
2021-11-10 13:00:00,123.2120,123.3210,123.0080,123.2790,174952
2021-11-10 12:00:00,123.0080,123.2630,122.8720,123.1140,164731
2021-11-10 11:00:00,123.4060,123.5540,123.2600,123.3320,260234
2021-11-10 10:00:00,123.5030,123.9030,123.3570,123.5800,154793
2021-11-10 09:00:00,122.3300,123.4950,122.1640,123.4440,281792
2021-11-09 15:00:00,123.1640,123.3690,122.6930,123.0030,559264
2021-11-09 14:00:00,123.1830,123.4760,123.0140,123.3950,132739
2021-11-09 13:00:00,123.0670,123.2430,122.9010,123.0270,104436
2021-11-09 12:00:00,123.0380,123.2720,122.9790,123.1530,135539
2021-11-09 11:00:00,123.3870,123.5250,123.0170,123.1090,199850
2021-11-09 10:00:00,123.0760,123.4470,122.6880,123.1050,201621
2021-11-09 09:00:00,122.8240,123.6600,122.5330,123.0660,258211
2021-11-08 15:00:00,122.9890,123.2920,122.9300,123.2110,196973
2021-11-08 14:00:00,122.8820,123.2050,122.8140,123.0480,120031
2021-11-08 13:00:00,122.4460,122.6230,122.3200,122.5710,90819
2021-11-08 12:00:00,122.1840,122.4000,122.1000,122.2900,112497
2021-11-08 11:00:00,121.7680,122.0990,121.5590,121.9600,141589
2021-11-08 10:00:00,121.7000,122.1470,121.3700,122.0190,163544
2021-11-08 09:00:00,120.2070,121.7690,119.9940,121.7370,465256
2021-11-05 15:00:00,120.5270,120.7410,120.3810,120.5740,345852
2021-11-05 14:00:00,120.6720,120.9450,120.4490,120.5640,227581
2021-11-05 13:00:00,121.2340,121.4390,120.2070,120.3020,271693
2021-11-05 12:00:00,120.7110,121.8270,120.5460,121.7760,391085
2021-11-05 11:00:00,122.2520,122.3610,121.1470,121.2430,374100
2021-11-05 10:00:00,122.9020,123.1850,122.6010,122.7020,396433
