Time,Open,High,Low,Close,Volume
2021-11-30 15:00:00,150.5360,150.7650,150.2060,150.3700,476489
2021-11-30 14:00:00,151.1140,151.4670,150.8210,150.9300,398020
2021-11-30 13:00:00,150.6120,150.8510,149.9590,150.2660,536454
2021-11-30 12:00:00,150.6880,150.8890,150.1490,150.6730,448693
2021-11-30 11:00:00,151.1010,152.1970,150.6600,151.6500,670229
2021-11-30 10:00:00,151.0570,151.6090,150.0920,150.3700,854961
2021-11-30 09:00:00,150.8630,152.1020,150.3160,151.0620,1227127
2021-11-29 15:00:00,153.3990,153.9230,153.2120,153.3180,547244
2021-11-29 14:00:00,153.4040,153.6200,153.1840,153.4230,221896
2021-11-29 13:00:00,153.5130,153.8380,153.2920,153.4980,274570
2021-11-29 12:00:00,152.5460,153.6860,152.4040,153.3180,497492
2021-11-29 11:00:00,152.2090,152.8230,151.9680,152.1240,430397
2021-11-29 10:00:00,152.8770,153.2310,151.7590,151.8770,749562
2021-11-29 09:00:00,154.8020,156.2660,152.6310,152.9440,1438710
2021-11-26 15:00:00,152.6220,153.1460,152.5360,153.0810,1873
2021-11-26 14:00:00,153.4940,153.5630,152.7640,152.8540,25441
2021-11-26 13:00:00,153.7020,153.7720,152.5740,153.0910,1516198
2021-11-26 12:00:00,151.7020,153.1360,151.5980,153.0240,729534
2021-11-26 11:00:00,152.3360,152.7090,151.5600,151.7920,742168
2021-11-26 10:00:00,151.2000,152.0650,150.7550,151.7830,1643260
2021-11-26 09:00:00,153.6930,153.8380,150.4610,151.2420,2819766
2021-11-24 15:00:00,158.3560,158.7270,158.2390,158.5790,252009
2021-11-24 14:00:00,158.4510,158.6550,158.0970,158.3040,328534
2021-11-24 13:00:00,158.3660,158.5230,158.1260,158.3330,152171
2021-11-24 12:00:00,157.9300,158.5130,157.6800,158.2760,284556
2021-11-24 11:00:00,159.0850,159.3570,158.1640,158.3800,418855
2021-11-24 10:00:00,159.7970,160.0160,159.0350,159.3090,697310
2021-11-24 09:00:00,159.6830,160.6850,158.9310,159.8400,1138426
2021-11-23 15:00:00,159.4460,159.8460,158.9970,159.2380,382922
2021-11-23 14:00:00,159.3800,159.6800,159.0450,159.2190,323226
2021-11-23 13:00:00,159.0580,159.2430,158.6940,159.0250,534201
2021-11-23 12:00:00,158.7590,159.1870,158.4570,158.9110,318015
2021-11-23 11:00:00,158.3090,158.7310,157.9270,158.2670,639343
2021-11-23 10:00:00,157.1620,157.9960,156.9220,157.8780,674831
2021-11-23 09:00:00,156.8780,158.2760,156.6670,157.1380,1009847
2021-11-22 15:00:00,157.1810,157.4040,156.8890,156.9820,319576
2021-11-22 14:00:00,156.9300,157.1380,156.6570,157.0150,280745
2021-11-22 13:00:00,156.6740,157.2900,156.5620,156.7880,413307
2021-11-22 12:00:00,156.3560,156.9110,156.2210,156.7590,638702
2021-11-22 11:00:00,156.0150,156.8440,155.6630,156.7020,507872
2021-11-22 10:00:00,155.4180,156.7020,155.2460,156.5030,942713
2021-11-22 09:00:00,155.6070,156.4460,154.4120,155.3660,1675476
2021-11-19 15:00:00,152.5270,152.7130,152.2570,152.3800,306655
2021-11-19 14:00:00,152.4750,152.8800,152.3180,152.4370,300195
2021-11-19 13:00:00,153.4270,153.5250,152.9250,153.0340,272660
2021-11-19 12:00:00,152.6780,153.1170,152.5650,153.0330,374253
2021-11-19 11:00:00,152.5080,152.8230,152.3470,152.5030,481424
2021-11-19 10:00:00,151.6080,152.6900,151.3420,152.3510,1125776
2021-11-19 09:00:00,152.8960,153.0320,151.0580,151.5930,1802589
2021-11-18 15:00:00,154.7120,154.8340,154.4170,154.6640,344070
2021-11-18 14:00:00,154.7630,154.8340,154.2130,154.4160,280579
2021-11-18 13:00:00,154.6970,154.9430,154.4120,154.5790,292687
2021-11-18 12:00:00,154.4320,154.9000,154.2040,154.7880,350337
2021-11-18 11:00:00,154.4320,154.7960,154.2220,154.5230,509412
2021-11-18 10:00:00,155.0860,155.1560,154.0050,154.2280,513635
2021-11-18 09:00:00,155.8250,156.3320,155.0090,155.1000,531899
2021-11-17 15:00:00,155.7310,156.1710,155.6340,155.8490,292890
2021-11-17 14:00:00,155.6260,155.8200,155.2840,155.6220,234748
2021-11-17 13:00:00,155.5690,155.8200,155.3210,155.4890,211583
2021-11-17 12:00:00,155.4180,155.5260,154.9610,155.1000,263136
2021-11-17 11:00:00,155.7500,155.8200,154.9420,155.1380,351587
2021-11-17 10:00:00,154.9490,155.7440,154.7910,155.1480,446223
2021-11-17 09:00:00,156.6030,157.0050,154.8670,154.9580,923578
2021-11-16 15:00:00,157.0060,157.1250,156.6760,156.8350,373993
2021-11-16 14:00:00,157.7210,157.8110,157.1400,157.2590,343065
2021-11-16 13:00:00,157.9200,158.1430,157.6800,157.9440,236771
2021-11-16 12:00:00,157.5030,157.7540,157.3680,157.5750,221560
2021-11-16 11:00:00,156.9960,157.4680,156.7090,157.1980,285673
2021-11-16 10:00:00,157.2330,157.7360,156.8850,157.1570,300043
2021-11-16 09:00:00,158.3560,158.4370,156.7140,157.2520,698495
2021-11-15 15:00:00,158.2900,158.4090,158.0210,158.1240,184599
2021-11-15 14:00:00,158.3940,158.5370,158.1260,158.3420,196253
2021-11-15 13:00:00,158.5360,158.7690,158.1830,158.3470,252038
2021-11-15 12:00:00,158.0810,158.2290,157.8220,158.1340,343172
2021-11-15 11:00:00,158.4040,158.5610,158.1070,158.3900,249900
2021-11-15 10:00:00,158.9350,159.0920,158.2680,158.6460,388050
2021-11-15 09:00:00,158.4990,159.1150,157.8410,158.9960,723861
2021-11-12 15:00:00,157.7210,158.1910,157.5950,158.1240,253353
2021-11-12 14:00:00,157.4270,157.7740,157.3200,157.6310,308994
2021-11-12 13:00:00,157.9390,158.0300,157.3960,157.5080,230682
2021-11-12 12:00:00,158.1380,158.3900,157.8520,158.0860,226684
2021-11-12 11:00:00,157.5600,158.3300,157.4720,158.0580,354162
2021-11-12 10:00:00,158.3900,158.4990,156.9980,157.2850,566184
2021-11-12 09:00:00,158.9160,159.0730,157.8700,158.3800,690025
2021-11-11 15:00:00,159.2570,159.5140,159.0640,159.3660,316682
2021-11-11 14:00:00,159.4270,159.5680,159.0920,159.3190,263742
2021-11-11 13:00:00,159.8250,159.9070,159.3710,159.6410,158423
2021-11-11 12:00:00,159.4460,159.6990,159.3380,159.5850,100268
2021-11-11 11:00:00,159.4750,159.7740,159.3760,159.5940,167149
2021-11-11 10:00:00,159.3140,159.9480,159.1010,159.2140,333606
2021-11-11 09:00:00,158.7920,159.7270,158.1160,159.3470,590798
