Time,Open,High,Low,Close,Volume
2021-11-30 15:00:00,142.4690,142.5560,142.2450,142.3680,478680
2021-11-30 14:00:00,142.8060,143.2250,142.5970,143.0480,583860
2021-11-30 13:00:00,142.6230,142.7490,142.2450,142.4160,530420
2021-11-30 12:00:00,142.9440,143.0310,142.3660,142.9170,693920
2021-11-30 11:00:00,143.1550,143.9260,142.9310,143.8180,592520
2021-11-30 10:00:00,145.7270,146.0000,145.1590,145.2750,1108300
2021-11-30 09:00:00,145.0080,145.8710,144.4000,145.8120,1593400
2021-11-29 15:00:00,145.7530,146.2970,145.6700,146.2900,561680
2021-11-29 14:00:00,145.5910,145.7700,145.4580,145.5400,398520
2021-11-29 13:00:00,145.5850,145.7400,145.5000,145.6270,325840
2021-11-29 12:00:00,145.0760,145.3140,145.0070,145.2640,393520
2021-11-29 11:00:00,144.3660,144.7280,144.1590,144.5370,555900
2021-11-29 10:00:00,144.6040,145.5580,144.2970,145.1670,895920
2021-11-29 09:00:00,144.0000,145.2730,143.8940,144.6120,2639620
2021-11-26 15:00:00,142.3500,142.3500,142.3500,142.3500,2000
2021-11-26 14:00:00,142.1530,142.1530,142.1250,142.1250,5640
2021-11-26 13:00:00,142.1830,142.3600,142.1530,142.1830,2680520
2021-11-26 12:00:00,142.6770,143.0000,142.4310,142.8760,785320
2021-11-26 11:00:00,142.5000,142.6410,142.0130,142.5480,807140
2021-11-26 10:00:00,143.4300,143.5110,142.3350,142.7930,1585740
2021-11-26 09:00:00,144.4990,144.5570,142.9130,143.4210,2969840
2021-11-24 15:00:00,146.0000,146.2290,145.9190,146.1410,194620
2021-11-24 14:00:00,145.7440,146.2490,145.5870,145.8250,329860
2021-11-24 13:00:00,145.7800,145.9020,145.7280,145.8400,76580
2021-11-24 12:00:00,145.5110,145.7590,145.1510,145.3400,390180
2021-11-24 11:00:00,145.0500,145.5410,144.9010,145.4680,343960
2021-11-24 10:00:00,144.5670,145.5460,144.3790,145.3570,731420
2021-11-24 09:00:00,145.4130,145.6610,144.3730,144.5970,1489940
2021-11-23 15:00:00,145.6110,145.8500,145.4030,145.5930,365500
2021-11-23 14:00:00,145.3210,145.4230,145.0000,145.2080,392260
2021-11-23 13:00:00,144.5870,145.1280,144.5870,144.9930,257460
2021-11-23 12:00:00,144.6950,144.9400,144.5370,144.8970,301320
2021-11-23 11:00:00,144.2730,145.1060,144.1460,144.8720,661460
2021-11-23 10:00:00,146.1710,146.1710,144.3330,144.6100,907580
2021-11-23 09:00:00,146.2140,146.6600,145.8140,146.1940,1557620
2021-11-22 15:00:00,147.6800,147.8000,147.5000,147.5840,242500
2021-11-22 14:00:00,146.8050,147.2710,146.7320,147.2710,363480
2021-11-22 13:00:00,147.4230,147.4230,147.0000,147.1730,179000
2021-11-22 12:00:00,146.8000,147.0180,146.4890,146.8340,383780
2021-11-22 11:00:00,147.7560,147.8240,146.1480,146.4460,1352340
2021-11-22 10:00:00,147.5960,148.6750,147.5680,148.3940,1012140
2021-11-22 09:00:00,149.3330,149.8290,147.3560,147.3560,2427320
2021-11-19 15:00:00,149.3360,149.3530,148.9580,149.1790,449740
2021-11-19 14:00:00,149.3500,149.4890,149.1840,149.4500,190080
2021-11-19 13:00:00,149.3540,149.7020,149.1140,149.2970,817300
2021-11-19 12:00:00,149.8560,150.0670,149.8200,149.8890,394140
2021-11-19 11:00:00,149.9110,150.1000,149.6170,149.8970,389600
2021-11-19 10:00:00,150.6990,150.7390,149.6110,149.9770,763100
