Time,Open,High,Low,Close,Volume
2021-11-30 15:00:00,379.3330,380.1400,377.7700,377.8500,1574829
2021-11-30 14:00:00,380.0670,381.1900,377.9230,379.5070,1868082
2021-11-30 13:00:00,377.4430,377.9790,375.0670,375.4980,1437729
2021-11-30 12:00:00,375.0670,377.7670,372.6670,377.1050,2778264
2021-11-30 11:00:00,377.9900,381.2010,375.3330,377.0670,4789815
2021-11-30 10:00:00,388.4330,389.3330,385.0730,387.6230,3490926
2021-11-30 09:00:00,381.4570,388.9820,381.3350,388.6170,7493601
2021-11-29 15:00:00,376.2150,378.1670,375.3330,377.8830,1206015
2021-11-29 14:00:00,376.3230,376.3230,374.0700,375.2980,949179
2021-11-29 13:00:00,380.3570,380.4770,375.9270,377.2470,1939854
2021-11-29 12:00:00,378.3370,378.7000,376.5930,377.4880,866277
2021-11-29 11:00:00,377.5890,379.6670,376.8330,377.8000,2419245
2021-11-29 10:00:00,379.2230,379.4800,374.1600,374.7520,3293685
2021-11-29 09:00:00,366.9300,379.8330,366.7300,379.2050,7746750
2021-11-26 15:00:00,361.1670,361.1670,360.8330,360.9170,14070
2021-11-26 14:00:00,361.0000,361.6670,360.7670,361.4200,41292
2021-11-26 13:00:00,360.8500,362.3330,360.1670,361.1670,1583907
2021-11-26 12:00:00,364.7430,366.0570,362.6700,363.9250,1528104
2021-11-26 11:00:00,366.6960,366.8280,361.4630,364.3920,1848081
2021-11-26 10:00:00,364.5400,367.6670,362.1100,367.4830,2876520
2021-11-26 09:00:00,366.4900,369.5940,360.4830,364.5500,4535295
2021-11-24 15:00:00,375.4700,377.5900,375.0470,375.9050,1430913
2021-11-24 14:00:00,375.0230,376.4500,370.5630,373.3530,2501580
2021-11-24 13:00:00,373.3130,375.8330,372.3370,374.7250,1391352
2021-11-24 12:00:00,372.5100,373.1630,370.1130,370.7700,1313580
2021-11-24 11:00:00,370.0600,375.3130,367.5700,374.3600,3099198
2021-11-24 10:00:00,367.6490,373.3330,366.0730,370.5630,6860403
2021-11-24 09:00:00,360.1300,368.1670,354.0000,367.6070,7574097
2021-11-23 15:00:00,363.2570,367.2830,361.2430,363.9600,4352862
2021-11-23 14:00:00,361.2910,363.1230,355.5030,356.8000,4467606
2021-11-23 13:00:00,368.5590,369.8500,358.4600,359.8630,6276378
2021-11-23 12:00:00,374.3660,376.0000,372.0000,372.0530,1934904
2021-11-23 11:00:00,371.4380,377.5000,370.7270,375.1370,4906494
2021-11-23 10:00:00,388.5970,388.9730,381.6670,381.8990,5453736
2021-11-23 09:00:00,389.1700,393.5000,384.5670,388.6440,6313458
2021-11-22 15:00:00,394.5600,396.9800,392.3330,392.3330,3177084
2021-11-22 14:00:00,389.3960,392.4470,389.0770,390.6770,2089032
2021-11-22 13:00:00,391.9330,394.9670,389.2030,394.4970,2937777
2021-11-22 12:00:00,383.5600,390.4330,381.0000,389.9370,6365634
2021-11-22 11:00:00,397.4870,398.6630,393.6670,394.6500,3010989
2021-11-22 10:00:00,395.2030,398.2200,393.3770,395.8670,4455045
2021-11-22 09:00:00,387.3370,398.2600,385.5170,395.2200,9886059
