Time,Open,High,Low,Close,Volume
2021-11-30 15:00:00,286.4300,286.4500,284.2560,284.8900,379460
2021-11-30 14:00:00,287.0300,287.4300,285.9200,286.9100,275397
2021-11-30 13:00:00,284.6400,286.0000,283.6900,285.6000,236105
2021-11-30 12:00:00,285.6600,288.1200,284.0800,287.0500,368095
2021-11-30 11:00:00,288.5400,288.8000,285.2100,287.3900,589920
2021-11-30 10:00:00,296.8000,299.2700,296.7600,297.0700,510923
2021-11-30 09:00:00,296.1900,299.1030,293.3800,296.8900,598936
2021-11-29 15:00:00,297.1600,297.8900,296.5200,297.2500,193315
2021-11-29 14:00:00,296.9100,297.3700,296.6000,296.9300,175240
2021-11-29 13:00:00,296.5950,297.4900,295.6600,296.1840,261785
2021-11-29 12:00:00,295.6200,296.2000,294.2700,294.6600,461785
2021-11-29 11:00:00,291.5900,292.7500,291.5000,291.9300,210127
2021-11-29 10:00:00,289.1150,292.5000,288.9700,290.5700,512238
2021-11-29 09:00:00,289.5200,290.2430,284.7000,288.9700,799342
2021-11-26 15:00:00,283.5500,283.5500,282.5000,283.0000,2432
2021-11-26 14:00:00,284.2100,284.2100,284.2100,284.2100,706
2021-11-26 13:00:00,284.2100,284.3000,281.5000,283.6000,385335
2021-11-26 12:00:00,286.0600,286.3300,285.0000,286.0500,185135
2021-11-26 11:00:00,287.2000,287.2450,285.1500,285.9300,192765
2021-11-26 10:00:00,286.3800,286.5600,284.3900,286.4000,249209
2021-11-26 09:00:00,284.5000,287.5700,283.1200,286.4800,516012
2021-11-24 15:00:00,287.8750,289.0500,287.6100,288.9400,120863
2021-11-24 14:00:00,287.8400,288.6200,286.9100,287.4100,108262
2021-11-24 13:00:00,288.1900,288.7500,287.8150,288.4900,130254
2021-11-24 12:00:00,286.9100,287.7100,286.5500,286.9350,171543
2021-11-24 11:00:00,286.8100,287.8000,286.3300,287.4800,282137
2021-11-24 10:00:00,284.9000,287.8600,284.2500,287.7750,288793
2021-11-24 09:00:00,286.0400,286.5700,283.2000,284.9300,561824
2021-11-23 15:00:00,290.3100,291.5000,290.3000,290.8850,188141
2021-11-23 14:00:00,289.8300,289.9300,288.3600,289.0600,110726
2021-11-23 13:00:00,288.6600,289.3000,288.3100,288.7600,135093
2021-11-23 12:00:00,289.2850,290.0300,288.3300,289.6850,201498
2021-11-23 11:00:00,289.7390,291.4800,289.1600,290.9100,271049
2021-11-23 10:00:00,295.3300,295.4000,290.7400,290.8700,413096
2021-11-23 09:00:00,293.6500,296.4700,290.5600,295.3300,721503
2021-11-22 15:00:00,299.5700,301.0200,299.3570,300.6100,181580
2021-11-22 14:00:00,297.4160,298.6200,297.3300,298.2150,85588
2021-11-22 13:00:00,297.3880,298.4750,296.7200,298.4300,115477
2021-11-22 12:00:00,298.7900,299.3350,298.0600,298.5900,108690
2021-11-22 11:00:00,301.8950,302.3100,299.5000,299.7350,196032
2021-11-22 10:00:00,304.5050,305.4900,303.4000,303.5700,293165
2021-11-22 09:00:00,301.8400,305.0000,301.8300,304.5050,433249
2021-11-19 15:00:00,302.6600,302.7500,302.0100,302.0700,95047
2021-11-19 14:00:00,303.3200,303.3500,302.6000,302.6000,81125
2021-11-19 13:00:00,304.4110,304.5200,303.7940,303.8700,116011
2021-11-19 12:00:00,304.8250,304.9400,304.0000,304.1200,97027
2021-11-19 11:00:00,305.0070,305.5200,304.4000,305.2500,127594
2021-11-19 10:00:00,305.7600,305.9600,304.3300,305.1350,195959
2021-11-19 09:00:00,305.7100,305.9700,302.0000,305.6300,495667
2021-11-18 15:00:00,304.4700,304.8300,303.8200,303.8200,102258
2021-11-18 14:00:00,304.6600,305.1200,304.0050,304.3900,116291
2021-11-18 13:00:00,303.9700,305.0000,303.8400,304.5300,59457
2021-11-18 12:00:00,304.7500,305.4600,304.7500,304.8300,84628
2021-11-18 11:00:00,301.8900,303.4800,301.6700,303.1700,186755
2021-11-18 10:00:00,303.4400,303.6900,299.5800,300.3700,399872
2021-11-18 09:00:00,306.1600,306.9900,303.0600,303.4700,414976
2021-11-17 15:00:00,308.9800,309.1000,308.3380,308.9300,81286
2021-11-17 14:00:00,308.7500,308.9500,308.1300,308.8100,68285
2021-11-17 13:00:00,307.7950,308.2000,307.5800,308.0400,62425
2021-11-17 12:00:00,309.8150,309.9000,308.9200,309.0810,194809
2021-11-17 11:00:00,308.1900,308.3300,307.6200,308.1300,70819
2021-11-17 10:00:00,308.5100,308.9600,307.6500,308.2900,110588
2021-11-17 09:00:00,307.7800,309.9000,307.2500,308.3100,469555
2021-11-16 15:00:00,306.7100,306.7750,305.9400,306.7400,82812
2021-11-16 14:00:00,305.9600,306.4500,305.9000,306.3000,57423
2021-11-16 13:00:00,305.1300,305.4450,303.9550,304.1400,114265
2021-11-16 12:00:00,305.2200,305.3900,304.8400,305.1550,75669
2021-11-16 11:00:00,306.3500,307.2300,305.9900,306.4500,87170
2021-11-16 10:00:00,306.4200,306.7500,305.3700,305.3700,122693
2021-11-16 09:00:00,304.0800,307.5800,302.7210,306.4800,266418
2021-11-15 15:00:00,304.5800,305.4000,304.5430,305.2950,75533
2021-11-15 14:00:00,304.3800,304.3800,303.2300,303.5350,100517
2021-11-15 13:00:00,304.6550,305.6890,304.4260,304.7500,95346
2021-11-15 12:00:00,305.2300,305.5000,304.3300,304.4710,39933
2021-11-15 11:00:00,305.5550,306.1000,305.3400,305.7450,48078
2021-11-15 10:00:00,305.5600,305.8800,304.5100,304.9350,83320
2021-11-15 09:00:00,306.9000,307.7600,304.1400,305.4800,203245
2021-11-12 15:00:00,305.2100,305.9300,305.0400,305.9300,73802
2021-11-12 14:00:00,304.8300,304.9600,304.5600,304.8600,81261
2021-11-12 13:00:00,303.4950,304.7100,303.2300,304.5600,102257
2021-11-12 12:00:00,303.1900,303.6950,303.1500,303.2600,107995
2021-11-12 11:00:00,302.2500,303.5800,301.8750,303.3700,168360
2021-11-12 10:00:00,303.6050,304.4000,302.5400,302.5800,143485
2021-11-12 09:00:00,304.5000,307.2200,303.0550,303.5600,224444
2021-11-11 15:00:00,303.4200,303.5840,303.0500,303.3300,61610
2021-11-11 14:00:00,303.7500,304.4900,303.7500,304.0650,71082
2021-11-11 13:00:00,304.0100,304.1700,303.6600,303.9300,58689
2021-11-11 12:00:00,304.5000,304.7200,303.8000,303.8700,50322
2021-11-11 11:00:00,305.1800,305.7500,304.8580,304.9900,126759
2021-11-11 10:00:00,304.0050,304.6600,302.9900,304.0950,108146
2021-11-11 09:00:00,301.5000,304.2350,301.5000,303.9100,364356
2021-11-10 15:00:00,298.1950,300.4850,298.1150,300.3000,229919
2021-11-10 14:00:00,300.4600,300.5200,298.6000,298.6400,216234
2021-11-10 13:00:00,304.1750,304.2200,300.8800,301.3000,183812
